"typeGroupID","resourceType","resourceGroup"
1215,"hide_leathery_dantooine","creature_resources"
1220,"hide_leathery_dathomir","creature_resources"
1225,"hide_leathery_endor","creature_resources"
1230,"hide_leathery_hoth","creature_resources"
5294,"hide_leathery_jakku","creature_resources"
1235,"hide_leathery_kaas","creature_resources"
4700,"hide_leathery_kashyyyk","creature_resources"
1240,"hide_leathery_lok","creature_resources"
4997,"hide_leathery_lothal","creature_resources"
1245,"hide_leathery_mandalore","creature_resources"
3970,"hide_leathery_mustafar","creature_resources"
1250,"hide_leathery_naboo","creature_resources"
1255,"hide_leathery_rori","creature_resources"
4267,"hide_leathery_taanab","creature_resources"
1260,"hide_leathery_talus","creature_resources"
1265,"hide_leathery_tatooine","creature_resources"
1270,"hide_leathery_yavin4","creature_resources"
1275,"hide_scaley_corellia","creature_resources"
1280,"hide_scaley_dantooine","creature_resources"
1285,"hide_scaley_dathomir","creature_resources"
1290,"hide_scaley_endor","creature_resources"
1295,"hide_scaley_hoth","creature_resources"
5299,"hide_scaley_jakku","creature_resources"
1300,"hide_scaley_kaas","creature_resources"
4705,"hide_scaley_kashyyyk","creature_resources"
1305,"hide_scaley_lok","creature_resources"
5002,"hide_scaley_lothal","creature_resources"
1310,"hide_scaley_mandalore","creature_resources"
3975,"hide_scaley_mustafar","creature_resources"
1315,"hide_scaley_naboo","creature_resources"
1320,"hide_scaley_rori","creature_resources"
4272,"hide_scaley_taanab","creature_resources"
1325,"hide_scaley_talus","creature_resources"
1330,"hide_scaley_tatooine","creature_resources"
1335,"hide_scaley_yavin4","creature_resources"
1080,"hide_wooly_corellia","creature_resources"
1085,"hide_wooly_dantooine","creature_resources"
1090,"hide_wooly_dathomir","creature_resources"
1095,"hide_wooly_endor","creature_resources"
1100,"hide_wooly_hoth","creature_resources"
5284,"hide_wooly_jakku","creature_resources"
1105,"hide_wooly_kaas","creature_resources"
4690,"hide_wooly_kashyyyk","creature_resources"
1110,"hide_wooly_lok","creature_resources"
4987,"hide_wooly_lothal","creature_resources"
1115,"hide_wooly_mandalore","creature_resources"
3960,"hide_wooly_mustafar","creature_resources"
1120,"hide_wooly_naboo","creature_resources"
1125,"hide_wooly_rori","creature_resources"
4257,"hide_wooly_taanab","creature_resources"
1130,"hide_wooly_talus","creature_resources"
1135,"hide_wooly_tatooine","creature_resources"
1140,"hide_wooly_yavin4","creature_resources"
465,"meat_avian_corellia","creature_resources"
470,"meat_avian_dantooine","creature_resources"
475,"meat_avian_dathomir","creature_resources"
480,"meat_avian_endor","creature_resources"
485,"meat_avian_hoth","creature_resources"
5238,"meat_avian_jakku","creature_resources"
490,"meat_avian_kaas","creature_resources"
4644,"meat_avian_kashyyyk","creature_resources"
495,"meat_avian_lok","creature_resources"
4941,"meat_avian_lothal","creature_resources"
500,"meat_avian_mandalore","creature_resources"
3914,"meat_avian_mustafar","creature_resources"
505,"meat_avian_naboo","creature_resources"
510,"meat_avian_rori","creature_resources"
4211,"meat_avian_taanab","creature_resources"
515,"meat_avian_talus","creature_resources"
520,"meat_avian_tatooine","creature_resources"
525,"meat_avian_yavin4","creature_resources"
335,"meat_carnivore_corellia","creature_resources"
340,"meat_carnivore_dantooine","creature_resources"
345,"meat_carnivore_dathomir","creature_resources"
350,"meat_carnivore_endor","creature_resources"
355,"meat_carnivore_hoth","creature_resources"
5228,"meat_carnivore_jakku","creature_resources"
360,"meat_carnivore_kaas","creature_resources"
4634,"meat_carnivore_kashyyyk","creature_resources"
365,"meat_carnivore_lok","creature_resources"
4931,"meat_carnivore_lothal","creature_resources"
370,"meat_carnivore_mandalore","creature_resources"
3904,"meat_carnivore_mustafar","creature_resources"
375,"meat_carnivore_naboo","creature_resources"
380,"meat_carnivore_rori","creature_resources"
4201,"meat_carnivore_taanab","creature_resources"
385,"meat_carnivore_talus","creature_resources"
390,"meat_carnivore_tatooine","creature_resources"
395,"meat_carnivore_yavin4","creature_resources"
140,"meat_domesticated_corellia","creature_resources"
145,"meat_domesticated_dantooine","creature_resources"
150,"meat_domesticated_dathomir","creature_resources"
155,"meat_domesticated_endor","creature_resources"
160,"meat_domesticated_hoth","creature_resources"
5213,"meat_domesticated_jakku","creature_resources"
165,"meat_domesticated_kaas","creature_resources"
4619,"meat_domesticated_kashyyyk","creature_resources"
170,"meat_domesticated_lok","creature_resources"
4916,"meat_domesticated_lothal","creature_resources"
175,"meat_domesticated_mandalore","creature_resources"
3889,"meat_domesticated_mustafar","creature_resources"
180,"meat_domesticated_naboo","creature_resources"
185,"meat_domesticated_rori","creature_resources"
4186,"meat_domesticated_taanab","creature_resources"
190,"meat_domesticated_talus","creature_resources"
195,"meat_domesticated_tatooine","creature_resources"
200,"meat_domesticated_yavin4","creature_resources"
530,"meat_egg_corellia","creature_resources"
535,"meat_egg_dantooine","creature_resources"
540,"meat_egg_dathomir","creature_resources"
545,"meat_egg_endor","creature_resources"
550,"meat_egg_hoth","creature_resources"
5243,"meat_egg_jakku","creature_resources"
555,"meat_egg_kaas","creature_resources"
4649,"meat_egg_kashyyyk","creature_resources"
560,"meat_egg_lok","creature_resources"
4946,"meat_egg_lothal","creature_resources"
565,"meat_egg_mandalore","creature_resources"
3919,"meat_egg_mustafar","creature_resources"
570,"meat_egg_naboo","creature_resources"
575,"meat_egg_rori","creature_resources"
4216,"meat_egg_taanab","creature_resources"
580,"meat_egg_talus","creature_resources"
585,"meat_egg_tatooine","creature_resources"
590,"meat_egg_yavin4","creature_resources"
270,"meat_herbivore_corellia","creature_resources"
275,"meat_herbivore_dantooine","creature_resources"
280,"meat_herbivore_dathomir","creature_resources"
285,"meat_herbivore_endor","creature_resources"
290,"meat_herbivore_hoth","creature_resources"
5223,"meat_herbivore_jakku","creature_resources"
295,"meat_herbivore_kaas","creature_resources"
4629,"meat_herbivore_kashyyyk","creature_resources"
300,"meat_herbivore_lok","creature_resources"
4926,"meat_herbivore_lothal","creature_resources"
305,"meat_herbivore_mandalore","creature_resources"
3899,"meat_herbivore_mustafar","creature_resources"
310,"meat_herbivore_naboo","creature_resources"
315,"meat_herbivore_rori","creature_resources"
4196,"meat_herbivore_taanab","creature_resources"
320,"meat_herbivore_talus","creature_resources"
325,"meat_herbivore_tatooine","creature_resources"
330,"meat_herbivore_yavin4","creature_resources"
595,"meat_insect_corellia","creature_resources"
600,"meat_insect_dantooine","creature_resources"
605,"meat_insect_dathomir","creature_resources"
610,"meat_insect_endor","creature_resources"
615,"meat_insect_hoth","creature_resources"
5248,"meat_insect_jakku","creature_resources"
620,"meat_insect_kaas","creature_resources"
4654,"meat_insect_kashyyyk","creature_resources"
625,"meat_insect_lok","creature_resources"
4951,"meat_insect_lothal","creature_resources"
630,"meat_insect_mandalore","creature_resources"
3924,"meat_insect_mustafar","creature_resources"
635,"meat_insect_naboo","creature_resources"
640,"meat_insect_rori","creature_resources"
4221,"meat_insect_taanab","creature_resources"
645,"meat_insect_talus","creature_resources"
650,"meat_insect_tatooine","creature_resources"
655,"meat_insect_yavin4","creature_resources"
400,"meat_reptillian_corellia","creature_resources"
405,"meat_reptillian_dantooine","creature_resources"
410,"meat_reptillian_dathomir","creature_resources"
415,"meat_reptillian_endor","creature_resources"
420,"meat_reptillian_hoth","creature_resources"
5233,"meat_reptillian_jakku","creature_resources"
425,"meat_reptillian_kaas","creature_resources"
4639,"meat_reptillian_kashyyyk","creature_resources"
430,"meat_reptillian_lok","creature_resources"
4936,"meat_reptillian_lothal","creature_resources"
435,"meat_reptillian_mandalore","creature_resources"
3909,"meat_reptillian_mustafar","creature_resources"
440,"meat_reptillian_naboo","creature_resources"
445,"meat_reptillian_rori","creature_resources"
4206,"meat_reptillian_taanab","creature_resources"
450,"meat_reptillian_talus","creature_resources"
455,"meat_reptillian_tatooine","creature_resources"
460,"meat_reptillian_yavin4","creature_resources"
205,"meat_wild_corellia","creature_resources"
210,"meat_wild_dantooine","creature_resources"
215,"meat_wild_dathomir","creature_resources"
220,"meat_wild_endor","creature_resources"
225,"meat_wild_hoth","creature_resources"
5218,"meat_wild_jakku","creature_resources"
230,"meat_wild_kaas","creature_resources"
4624,"meat_wild_kashyyyk","creature_resources"
235,"meat_wild_lok","creature_resources"
4921,"meat_wild_lothal","creature_resources"
240,"meat_wild_mandalore","creature_resources"
3894,"meat_wild_mustafar","creature_resources"
245,"meat_wild_naboo","creature_resources"
250,"meat_wild_rori","creature_resources"
4191,"meat_wild_taanab","creature_resources"
255,"meat_wild_talus","creature_resources"
260,"meat_wild_tatooine","creature_resources"
265,"meat_wild_yavin4","creature_resources"
6,"milk_domesticated_corellia","creature_resources"
11,"milk_domesticated_dantooine","creature_resources"
16,"milk_domesticated_dathomir","creature_resources"
21,"milk_domesticated_endor","creature_resources"
26,"milk_domesticated_hoth","creature_resources"
5203,"milk_domesticated_jakku","creature_resources"
31,"milk_domesticated_kaas","creature_resources"
4609,"milk_domesticated_kashyyyk","creature_resources"
36,"milk_domesticated_lok","creature_resources"
4906,"milk_domesticated_lothal","creature_resources"
41,"milk_domesticated_mandalore","creature_resources"
3879,"milk_domesticated_mustafar","creature_resources"
46,"milk_domesticated_naboo","creature_resources"
51,"milk_domesticated_rori","creature_resources"
4176,"milk_domesticated_taanab","creature_resources"
56,"milk_domesticated_talus","creature_resources"
61,"milk_domesticated_tatooine","creature_resources"
66,"milk_domesticated_yavin4","creature_resources"
2,"milk_homogenized","creature_resources"
71,"milk_wild_corellia","creature_resources"
76,"milk_wild_dantooine","creature_resources"
81,"milk_wild_dathomir","creature_resources"
86,"milk_wild_endor","creature_resources"
91,"milk_wild_hoth","creature_resources"
5208,"milk_wild_jakku","creature_resources"
96,"milk_wild_kaas","creature_resources"
4614,"milk_wild_kashyyyk","creature_resources"
101,"milk_wild_lok","creature_resources"
4911,"milk_wild_lothal","creature_resources"
106,"milk_wild_mandalore","creature_resources"
3884,"milk_wild_mustafar","creature_resources"
111,"milk_wild_naboo","creature_resources"
116,"milk_wild_rori","creature_resources"
4181,"milk_wild_taanab","creature_resources"
121,"milk_wild_talus","creature_resources"
126,"milk_wild_tatooine","creature_resources"
131,"milk_wild_yavin4","creature_resources"
136,"processed_meat","creature_resources"
660,"processed_seafood","creature_resources"
743,"seafood_crustacean_corellia","creature_resources"
749,"seafood_crustacean_dantooine","creature_resources"
755,"seafood_crustacean_dathomir","creature_resources"
761,"seafood_crustacean_endor","creature_resources"
767,"seafood_crustacean_hoth","creature_resources"
5259,"seafood_crustacean_jakku","creature_resources"
773,"seafood_crustacean_kaas","creature_resources"
4665,"seafood_crustacean_kashyyyk","creature_resources"
779,"seafood_crustacean_lok","creature_resources"
4962,"seafood_crustacean_lothal","creature_resources"
785,"seafood_crustacean_mandalore","creature_resources"
3935,"seafood_crustacean_mustafar","creature_resources"
791,"seafood_crustacean_naboo","creature_resources"
797,"seafood_crustacean_rori","creature_resources"
4232,"seafood_crustacean_taanab","creature_resources"
803,"seafood_crustacean_talus","creature_resources"
809,"seafood_crustacean_tatooine","creature_resources"
815,"seafood_crustacean_yavin4","creature_resources"
665,"seafood_fish_corellia","creature_resources"
671,"seafood_fish_dantooine","creature_resources"
677,"seafood_fish_dathomir","creature_resources"
683,"seafood_fish_endor","creature_resources"
689,"seafood_fish_hoth","creature_resources"
5253,"seafood_fish_jakku","creature_resources"
695,"seafood_fish_kaas","creature_resources"
4659,"seafood_fish_kashyyyk","creature_resources"
701,"seafood_fish_lok","creature_resources"
4956,"seafood_fish_lothal","creature_resources"
707,"seafood_fish_mandalore","creature_resources"
3929,"seafood_fish_mustafar","creature_resources"
713,"seafood_fish_naboo","creature_resources"
719,"seafood_fish_rori","creature_resources"
4226,"seafood_fish_taanab","creature_resources"
725,"seafood_fish_talus","creature_resources"
731,"seafood_fish_tatooine","creature_resources"
737,"seafood_fish_yavin4","creature_resources"
821,"seafood_mollusk_corellia","creature_resources"
827,"seafood_mollusk_dantooine","creature_resources"
833,"seafood_mollusk_dathomir","creature_resources"
839,"seafood_mollusk_endor","creature_resources"
845,"seafood_mollusk_hoth","creature_resources"
5265,"seafood_mollusk_jakku","creature_resources"
851,"seafood_mollusk_kaas","creature_resources"
4671,"seafood_mollusk_kashyyyk","creature_resources"
857,"seafood_mollusk_lok","creature_resources"
4968,"seafood_mollusk_lothal","creature_resources"
863,"seafood_mollusk_mandalore","creature_resources"
3941,"seafood_mollusk_mustafar","creature_resources"
869,"seafood_mollusk_naboo","creature_resources"
875,"seafood_mollusk_rori","creature_resources"
4238,"seafood_mollusk_taanab","creature_resources"
881,"seafood_mollusk_talus","creature_resources"
887,"seafood_mollusk_tatooine","creature_resources"
893,"seafood_mollusk_yavin4","creature_resources"
1076,"synthesized_hides","creature_resources"
956,"bone_avian_corellia","creature_structural"
961,"bone_avian_dantooine","creature_structural"
966,"bone_avian_dathomir","creature_structural"
971,"bone_avian_endor","creature_structural"
976,"bone_avian_hoth","creature_structural"
5276,"bone_avian_jakku","creature_structural"
981,"bone_avian_kaas","creature_structural"
4682,"bone_avian_kashyyyk","creature_structural"
986,"bone_avian_lok","creature_structural"
4979,"bone_avian_lothal","creature_structural"
991,"bone_avian_mandalore","creature_structural"
3952,"bone_avian_mustafar","creature_structural"
996,"bone_avian_naboo","creature_structural"
1001,"bone_avian_rori","creature_structural"
4249,"bone_avian_taanab","creature_structural"
1006,"bone_avian_talus","creature_structural"
1011,"bone_avian_tatooine","creature_structural"
1016,"bone_avian_yavin4","creature_structural"
1025,"bone_horn_corellia","creature_structural"
1029,"bone_horn_dantooine","creature_structural"
1033,"bone_horn_dathomir","creature_structural"
1037,"bone_horn_endor","creature_structural"
1021,"bone_horn_ground","creature_structural"
1041,"bone_horn_hoth","creature_structural"
5281,"bone_horn_jakku","creature_structural"
1045,"bone_horn_kaas","creature_structural"
4687,"bone_horn_kashyyyk","creature_structural"
1049,"bone_horn_lok","creature_structural"
4984,"bone_horn_lothal","creature_structural"
1053,"bone_horn_mandalore","creature_structural"
3957,"bone_horn_mustafar","creature_structural"
1057,"bone_horn_naboo","creature_structural"
1061,"bone_horn_rori","creature_structural"
4254,"bone_horn_taanab","creature_structural"
1065,"bone_horn_talus","creature_structural"
1069,"bone_horn_tatooine","creature_structural"
1073,"bone_horn_yavin4","creature_structural"
904,"bone_mammal_corellia","creature_structural"
908,"bone_mammal_dantooine","creature_structural"
912,"bone_mammal_dathomir","creature_structural"
916,"bone_mammal_endor","creature_structural"
920,"bone_mammal_hoth","creature_structural"
5272,"bone_mammal_jakku","creature_structural"
924,"bone_mammal_kaas","creature_structural"
4678,"bone_mammal_kashyyyk","creature_structural"
928,"bone_mammal_lok","creature_structural"
4975,"bone_mammal_lothal","creature_structural"
932,"bone_mammal_mandalore","creature_structural"
3948,"bone_mammal_mustafar","creature_structural"
936,"bone_mammal_naboo","creature_structural"
940,"bone_mammal_rori","creature_structural"
4245,"bone_mammal_taanab","creature_structural"
944,"bone_mammal_talus","creature_structural"
948,"bone_mammal_tatooine","creature_structural"
952,"bone_mammal_yavin4","creature_structural"
900,"ground_bones","creature_structural"
1146,"hide_bristley_corellia","creature_structural"
